Node	X	Y	Z
23557	0.0095141	0.24681	0.030937
23558	0.016628	0.24867	0.030998
23559	0.014257	0.24805	0.030983
23560	0.011885	0.24743	0.030963
23561	0.0056957	0.2458	0.030884
23562	0.0037973	0.24531	0.030853
23563	0.0018981	0.24481	0.030817
23564	0.0075949	0.2463	0.030913
23565	0.001899	0.2478	0.030976
23566	0.0037975	0.2473	0.030958
23567	0.0056965	0.2468	0.030937
23568	0.0071241	0.24518	0.030844
23569	0.0047498	0.24456	0.030798
23570	0.0023739	0.24393	0.030747
23571	0.0095	0.2458	0.030884
23572	0.016626	0.24393	0.030747
23573	0.01425	0.24456	0.030798
23574	0.011876	0.24518	0.030844
23575	0.039	0.2493	0.030007
23576	0.036628	0.24867	0.029997
23577	0.034257	0.24805	0.029983
23578	0.031885	0.24743	0.029962
23579	0.029514	0.24681	0.029936
23580	0.027136	0.24743	0.029962
23581	0.024757	0.24805	0.029983
23582	0.022379	0.24867	0.029997
23583	0.02	0.2493	0.030007
23584	0.02	0.2483	0.029989
23585	0.021899	0.2478	0.029975
23586	0.023798	0.2473	0.029957
23587	0.025697	0.2468	0.029936
23588	0.027595	0.2463	0.029911
23589	0.025696	0.2458	0.029883
23590	0.023797	0.24531	0.02985
23591	0.021898	0.24481	0.029815
23592	0.02	0.24431	0.029775
23593	0.031422	0.24631	0.029911
23594	0.033316	0.2468	0.029936
23595	0.035211	0.2473	0.029957
23596	0.037105	0.2478	0.029975
23597	0.039	0.2483	0.029989
23598	0.039	0.24432	0.029776
23599	0.037106	0.24482	0.029816
23600	0.035211	0.24532	0.029851
23601	0.033317	0.24581	0.029883
23602	0.039	0.24331	0.029685
23603	0.036626	0.24393	0.029743
23604	0.03425	0.24456	0.029795
23605	0.031876	0.24518	0.029842
23606	0.0295	0.2458	0.029882
23607	0.027124	0.24518	0.029842
23608	0.02475	0.24456	0.029795
23609	0.022374	0.24393	0.029743
23610	0.02	0.24331	0.029685
23611	0.02	0.2493	0.031007
23612	0.02	0.2483	0.030989
23613	0.02	0.24431	0.030779
23614	0.02	0.24331	0.03069
23615	0.039	0.2493	0.031007
23616	0.039	0.2483	0.030989
23617	0.039	0.24432	0.03078
23618	0.039	0.24331	0.03069
23619	0.027124	0.24518	0.030844
23620	0.02475	0.24456	0.030798
23621	0.022374	0.24393	0.030747
23622	0.0295	0.2458	0.030884
23623	0.036626	0.24393	0.030747
23624	0.03425	0.24456	0.030798
23625	0.031876	0.24518	0.030844
23626	0.037106	0.24482	0.030818
23627	0.035211	0.24532	0.030853
23628	0.033317	0.24581	0.030885
23629	0.031422	0.24631	0.030913
23630	0.033316	0.2468	0.030937
23631	0.035211	0.2473	0.030958
23632	0.037105	0.2478	0.030976
23633	0.025696	0.2458	0.030884
23634	0.023797	0.24531	0.030853
23635	0.021898	0.24481	0.030817
23636	0.027595	0.2463	0.030913
23637	0.021899	0.2478	0.030976
23638	0.023798	0.2473	0.030958
23639	0.025697	0.2468	0.030937
23640	0.027136	0.24743	0.030963
23641	0.024757	0.24805	0.030983
23642	0.022379	0.24867	0.030998
23643	0.029514	0.24681	0.030937
23644	0.036628	0.24867	0.030998
23645	0.034257	0.24805	0.030983
23646	0.031885	0.24743	0.030963
23647	0.059	0.2493	0.030007
23648	0.056628	0.24867	0.029997
23649	0.054257	0.24805	0.029983
23650	0.051885	0.24743	0.029962
23651	0.049514	0.24681	0.029936
23652	0.047136	0.24743	0.029962
23653	0.044757	0.24805	0.029983
23654	0.042379	0.24867	0.029997
23655	0.04	0.2493	0.030007
23656	0.04	0.2483	0.029989
23657	0.041899	0.2478	0.029975
23658	0.043798	0.2473	0.029957
23659	0.045697	0.2468	0.029936
23660	0.047595	0.2463	0.029911
23661	0.045696	0.2458	0.029883
23662	0.043797	0.24531	0.02985
23663	0.041898	0.24481	0.029815
23664	0.04	0.24431	0.029775
23665	0.051422	0.24631	0.029911
23666	0.053316	0.2468	0.029936
23667	0.055211	0.2473	0.029957
23668	0.057105	0.2478	0.029975
23669	0.059	0.2483	0.029989
23670	0.059	0.24432	0.029776
23671	0.057106	0.24482	0.029816
23672	0.055211	0.24532	0.029851
23673	0.053317	0.24581	0.029883
23674	0.059	0.24331	0.029685
23675	0.056626	0.24393	0.029743
23676	0.05425	0.24456	0.029795
23677	0.051876	0.24518	0.029842
23678	0.0495	0.2458	0.029882
23679	0.047124	0.24518	0.029842
23680	0.04475	0.24456	0.029795
23681	0.042374	0.24393	0.029743
23682	0.04	0.24331	0.029685
23683	0.04	0.2493	0.031007
23684	0.04	0.2483	0.030989
23685	0.04	0.24431	0.030779
23686	0.04	0.24331	0.03069
23687	0.059	0.2493	0.031007
23688	0.059	0.2483	0.030989
23689	0.059	0.24432	0.03078
23690	0.059	0.24331	0.03069
23691	0.047124	0.24518	0.030844
23692	0.04475	0.24456	0.030798
23693	0.042374	0.24393	0.030747
23694	0.0495	0.2458	0.030884
23695	0.056626	0.24393	0.030747
23696	0.05425	0.24456	0.030798
23697	0.051876	0.24518	0.030844
23698	0.057106	0.24482	0.030818
23699	0.055211	0.24532	0.030853
23700	0.053317	0.24581	0.030885
23701	0.051422	0.24631	0.030913
23702	0.053316	0.2468	0.030937
23703	0.055211	0.2473	0.030958
23704	0.057105	0.2478	0.030976
23705	0.045696	0.2458	0.030884
23706	0.043797	0.24531	0.030853
23707	0.041898	0.24481	0.030817
23708	0.047595	0.2463	0.030913
23709	0.041899	0.2478	0.030976
23710	0.043798	0.2473	0.030958
23711	0.045697	0.2468	0.030937
23712	0.047136	0.24743	0.030963
23713	0.044757	0.24805	0.030983
23714	0.042379	0.24867	0.030998
23715	0.049514	0.24681	0.030937
23716	0.056628	0.24867	0.030998
23717	0.054257	0.24805	0.030983
23718	0.051885	0.24743	0.030963
23719	0.019	0.05031	0.03001
23720	0.016625	0.050933	0.030004
23721	0.01425	0.051556	0.029993
23722	0.011875	0.05218	0.029976
23723	0.0095	0.052803	0.029953
23724	0.0071254	0.05218	0.029976
23725	0.0047501	0.051556	0.029993
23726	0.0023752	0.050933	0.030004
23727	0.0	0.05031	0.03001
23728	0.0	0.055296	0.029807
23729	0.0018982	0.054798	0.029843
23730	0.0037973	0.0543	0.029876
23731	0.0056957	0.053802	0.029905
23732	0.0075949	0.053303	0.029931
23733	0.0056965	0.052805	0.029953
23734	0.0037975	0.052306	0.029972
23735	0.0018989	0.051808	0.029987
23736	-7.8139e-18	0.05131	0.029998
23737	0.019	0.056296	0.029722
23738	0.01663	0.055674	0.029776
23739	0.014257	0.055052	0.029825
23740	0.011886	0.054429	0.029868
23741	0.0095141	0.053807	0.029905
23742	0.0071348	0.054429	0.029868
23743	0.0047568	0.055052	0.029825
23744	0.0023775	0.055674	0.029776
23745	0.0	0.056296	0.029722
23746	0.011422	0.053308	0.029931
23747	0.013317	0.053805	0.029905
23748	0.015211	0.054302	0.029876
23749	0.017106	0.054799	0.029843
23750	0.019	0.055296	0.029807
23751	0.019	0.051325	0.029997
23752	0.017105	0.05182	0.029986
23753	0.015211	0.052316	0.029971
23754	0.013316	0.052812	0.029953
23755	0.019	0.056296	0.030726
23756	0.019	0.055296	0.03081
23757	0.019	0.05031	0.03101
23758	0.019	0.051325	0.030998
23759	0.0	0.055296	0.03081
23760	0.0	0.056296	0.030726
23761	0.0	0.05031	0.03101
23762	-7.8139e-18	0.05131	0.030998
23763	0.017105	0.05182	0.030987
23764	0.015211	0.052316	0.030972
23765	0.013316	0.052812	0.030954
23766	0.011422	0.053308	0.030932
23767	0.013317	0.053805	0.030907
23768	0.015211	0.054302	0.030878
23769	0.017106	0.054799	0.030845
23770	0.0071348	0.054429	0.03087
23771	0.0047568	0.055052	0.030828
23772	0.0023775	0.055674	0.03078
23773	0.0095141	0.053807	0.030907
23774	0.01663	0.055674	0.03078
23775	0.014257	0.055052	0.030828
23776	0.011886	0.054429	0.03087
23777	0.0056965	0.052805	0.030954
23778	0.0037975	0.052306	0.030972
23779	0.0018989	0.051808	0.030987
23780	0.0075949	0.053303	0.030932
23781	0.0018982	0.054798	0.030846
23782	0.0037973	0.0543	0.030878
23783	0.0056957	0.053802	0.030907
23784	0.0071254	0.05218	0.030976
23785	0.0047501	0.051556	0.030993
23786	0.0023752	0.050933	0.031004
23787	0.0095	0.052803	0.030954
23788	0.016625	0.050933	0.031004
23789	0.01425	0.051556	0.030993
23790	0.011875	0.05218	0.030976
23791	0.039	0.05031	0.03001
23792	0.036625	0.050933	0.030004
23793	0.03425	0.051556	0.029993
23794	0.031875	0.05218	0.029976
23795	0.0295	0.052803	0.029953
23796	0.027125	0.05218	0.029976
23797	0.02475	0.051556	0.029993
23798	0.022375	0.050933	0.030004
23799	0.02	0.05031	0.03001
23800	0.031422	0.053308	0.029931
23801	0.033317	0.053805	0.029905
23802	0.035211	0.054302	0.029876
23803	0.037106	0.054799	0.029843
23804	0.039	0.055296	0.029807
23805	0.039	0.051325	0.029997
23806	0.037105	0.05182	0.029986
23807	0.035211	0.052316	0.029971
23808	0.033316	0.052812	0.029953
23809	0.02	0.055296	0.029807
23810	0.021898	0.054798	0.029843
23811	0.023797	0.0543	0.029876
23812	0.025696	0.053802	0.029905
23813	0.027595	0.053303	0.029931
23814	0.025696	0.052805	0.029953
23815	0.023798	0.052306	0.029972
23816	0.021899	0.051808	0.029987
23817	0.02	0.05131	0.029998
23818	0.039	0.056296	0.029722
23819	0.03663	0.055674	0.029776
23820	0.034257	0.055052	0.029825
23821	0.031886	0.054429	0.029868
23822	0.029514	0.053807	0.029905
23823	0.027135	0.054429	0.029868
23824	0.024757	0.055052	0.029825
23825	0.022378	0.055674	0.029776
23826	0.02	0.056296	0.029722
23827	0.039	0.05031	0.03101
23828	0.039	0.051325	0.030998
23829	0.039	0.055296	0.03081
23830	0.039	0.056296	0.030726
23831	0.02	0.05031	0.03101
23832	0.02	0.05131	0.030998
23833	0.02	0.055296	0.03081
23834	0.02	0.056296	0.030726
23835	0.027135	0.054429	0.03087
23836	0.024757	0.055052	0.030828
23837	0.022378	0.055674	0.03078
23838	0.029514	0.053807	0.030907
23839	0.03663	0.055674	0.03078
23840	0.034257	0.055052	0.030828
23841	0.031886	0.054429	0.03087
23842	0.025696	0.052805	0.030954
23843	0.023798	0.052306	0.030972
23844	0.021899	0.051808	0.030987
23845	0.027595	0.053303	0.030932
23846	0.021898	0.054798	0.030846
23847	0.023797	0.0543	0.030878
23848	0.025696	0.053802	0.030907
23849	0.037105	0.05182	0.030987
23850	0.035211	0.052316	0.030972
23851	0.033316	0.052812	0.030954
23852	0.031422	0.053308	0.030932
23853	0.033317	0.053805	0.030907
23854	0.035211	0.054302	0.030878
23855	0.037106	0.054799	0.030845
23856	0.027125	0.05218	0.030976
23857	0.02475	0.051556	0.030993
23858	0.022375	0.050933	0.031004
23859	0.0295	0.052803	0.030954
23860	0.036625	0.050933	0.031004
23861	0.03425	0.051556	0.030993
23862	0.031875	0.05218	0.030976
23863	0.059	0.05031	0.03001
23864	0.056625	0.050933	0.030004
23865	0.05425	0.051556	0.029993
23866	0.051875	0.05218	0.029976
23867	0.0495	0.052803	0.029953
23868	0.047125	0.05218	0.029976
23869	0.04475	0.051556	0.029993
23870	0.042375	0.050933	0.030004
23871	0.04	0.05031	0.03001
23872	0.051422	0.053308	0.029931
23873	0.053317	0.053805	0.029905
23874	0.055211	0.054302	0.029876
23875	0.057106	0.054799	0.029843
23876	0.059	0.055296	0.029807
23877	0.059	0.051325	0.029997
23878	0.057105	0.05182	0.029986
23879	0.055211	0.052316	0.029971
23880	0.053316	0.052812	0.029953
23881	0.04	0.055296	0.029807
23882	0.041898	0.054798	0.029843
23883	0.043797	0.0543	0.029876
23884	0.045696	0.053802	0.029905
23885	0.047595	0.053303	0.029931
23886	0.045696	0.052805	0.029953
23887	0.043798	0.052306	0.029972
23888	0.041899	0.051808	0.029987
23889	0.04	0.05131	0.029998
23890	0.059	0.056296	0.029722
23891	0.05663	0.055674	0.029776
23892	0.054257	0.055052	0.029825
23893	0.051886	0.054429	0.029868
23894	0.049514	0.053807	0.029905
23895	0.047135	0.054429	0.029868
23896	0.044757	0.055052	0.029825
23897	0.042378	0.055674	0.029776
23898	0.04	0.056296	0.029722
23899	0.059	0.05031	0.03101
23900	0.059	0.051325	0.030998
23901	0.059	0.055296	0.03081
23902	0.059	0.056296	0.030726
23903	0.04	0.05031	0.03101
23904	0.04	0.05131	0.030998
23905	0.04	0.055296	0.03081
23906	0.04	0.056296	0.030726
23907	0.047135	0.054429	0.03087
23908	0.044757	0.055052	0.030828
23909	0.042378	0.055674	0.03078
23910	0.049514	0.053807	0.030907
23911	0.05663	0.055674	0.03078
23912	0.054257	0.055052	0.030828
23913	0.051886	0.054429	0.03087
23914	0.045696	0.052805	0.030954
23915	0.043798	0.052306	0.030972
23916	0.041899	0.051808	0.030987
23917	0.047595	0.053303	0.030932
23918	0.041898	0.054798	0.030846
23919	0.043797	0.0543	0.030878
23920	0.045696	0.053802	0.030907
23921	0.057105	0.05182	0.030987
23922	0.055211	0.052316	0.030972
23923	0.053316	0.052812	0.030954
23924	0.051422	0.053308	0.030932
23925	0.053317	0.053805	0.030907
23926	0.055211	0.054302	0.030878
23927	0.057106	0.054799	0.030845
23928	0.047125	0.05218	0.030976
23929	0.04475	0.051556	0.030993
23930	0.042375	0.050933	0.031004
23931	0.0495	0.052803	0.030954
23932	0.056625	0.050933	0.031004
23933	0.05425	0.051556	0.030993
23934	0.051875	0.05218	0.030976
23935	0.019	0.1563	0.029722
23936	0.01663	0.15567	0.029776
23937	0.014257	0.15505	0.029825
23938	0.011886	0.15443	0.029868
23939	0.0095141	0.15381	0.029905
23940	0.0071348	0.15443	0.029868
23941	0.0047568	0.15505	0.029825
23942	0.0023775	0.15567	0.029776
23943	0.0	0.1563	0.029722
23944	0.019	0.15031	0.03001
23945	0.016625	0.15093	0.030004
23946	0.01425	0.15156	0.029993
23947	0.011875	0.15218	0.029976
23948	0.0095	0.1528	0.029953
23949	0.0071254	0.15218	0.029976
23950	0.0047501	0.15156	0.029993
23951	0.0023752	0.15093	0.030004
23952	0.0	0.15031	0.03001
23953	0.011422	0.15331	0.029931
23954	0.013317	0.1538	0.029905
23955	0.015211	0.1543	0.029876
23956	0.017106	0.1548	0.029843
23957	0.019	0.1553	0.029807
23958	0.019	0.15132	0.029997
23959	0.017105	0.15182	0.029986
23960	0.015211	0.15232	0.029971
23961	0.013316	0.15281	0.029953
23962	0.0	0.1553	0.029807
23963	0.0018982	0.1548	0.029843
23964	0.0037973	0.1543	0.029876
23965	0.0056957	0.1538	0.029905
23966	0.0075949	0.1533	0.029931
23967	0.0056965	0.1528	0.029953
23968	0.0037975	0.15231	0.029972
23969	0.0018989	0.15181	0.029987
23970	-7.8139e-18	0.15131	0.029998
23971	0.019	0.15031	0.03101
23972	0.019	0.15132	0.030998
23973	0.019	0.1563	0.030726
23974	0.019	0.1553	0.03081
23975	0.0	0.15031	0.03101
23976	-7.8139e-18	0.15131	0.030998
23977	0.0	0.1563	0.030726
23978	0.0	0.1553	0.03081
23979	0.0056965	0.1528	0.030954
23980	0.0037975	0.15231	0.030972
23981	0.0018989	0.15181	0.030987
23982	0.0075949	0.1533	0.030932
23983	0.0018982	0.1548	0.030846
23984	0.0037973	0.1543	0.030878
23985	0.0056957	0.1538	0.030907
23986	0.017105	0.15182	0.030987
23987	0.015211	0.15232	0.030972
23988	0.013316	0.15281	0.030954
23989	0.011422	0.15331	0.030932
23990	0.013317	0.1538	0.030907
23991	0.015211	0.1543	0.030878
23992	0.017106	0.1548	0.030845
23993	0.0071254	0.15218	0.030976
23994	0.0047501	0.15156	0.030993
23995	0.0023752	0.15093	0.031004
23996	0.0095	0.1528	0.030954
23997	0.016625	0.15093	0.031004
23998	0.01425	0.15156	0.030993
23999	0.011875	0.15218	0.030976
24000	0.0071348	0.15443	0.03087
24001	0.0047568	0.15505	0.030828
24002	0.0023775	0.15567	0.03078
24003	0.0095141	0.15381	0.030907
24004	0.01663	0.15567	0.03078
24005	0.014257	0.15505	0.030828
24006	0.011886	0.15443	0.03087
24007	0.039	0.15031	0.03001
24008	0.036625	0.15093	0.030004
24009	0.03425	0.15156	0.029993
24010	0.031875	0.15218	0.029976
24011	0.0295	0.1528	0.029953
24012	0.027125	0.15218	0.029976
24013	0.02475	0.15156	0.029993
24014	0.022375	0.15093	0.030004
24015	0.02	0.15031	0.03001
24016	0.031422	0.15331	0.029931
24017	0.033317	0.1538	0.029905
24018	0.035211	0.1543	0.029876
24019	0.037106	0.1548	0.029843
24020	0.039	0.1553	0.029807
24021	0.039	0.15132	0.029997
24022	0.037105	0.15182	0.029986
24023	0.035211	0.15232	0.029971
24024	0.033316	0.15281	0.029953
24025	0.02	0.1553	0.029807
24026	0.021898	0.1548	0.029843
24027	0.023797	0.1543	0.029876
24028	0.025696	0.1538	0.029905
24029	0.027595	0.1533	0.029931
24030	0.025696	0.1528	0.029953
24031	0.023798	0.15231	0.029972
24032	0.021899	0.15181	0.029987
24033	0.02	0.15131	0.029998
24034	0.039	0.1563	0.029722
24035	0.03663	0.15567	0.029776
24036	0.034257	0.15505	0.029825
24037	0.031886	0.15443	0.029868
24038	0.029514	0.15381	0.029905
24039	0.027135	0.15443	0.029868
24040	0.024757	0.15505	0.029825
24041	0.022378	0.15567	0.029776
24042	0.02	0.1563	0.029722
24043	0.02	0.1553	0.03081
24044	0.02	0.1563	0.030726
24045	0.02	0.15031	0.03101
24046	0.02	0.15131	0.030998
24047	0.039	0.1553	0.03081
24048	0.039	0.1563	0.030726
24049	0.039	0.15031	0.03101
24050	0.039	0.15132	0.030998
24051	0.027135	0.15443	0.03087
24052	0.024757	0.15505	0.030828
24053	0.022378	0.15567	0.03078
24054	0.029514	0.15381	0.030907
24055	0.03663	0.15567	0.03078
24056	0.034257	0.15505	0.030828
24057	0.031886	0.15443	0.03087
24058	0.025696	0.1528	0.030954
24059	0.023798	0.15231	0.030972
24060	0.021899	0.15181	0.030987
24061	0.027595	0.1533	0.030932
24062	0.021898	0.1548	0.030846
24063	0.023797	0.1543	0.030878
24064	0.025696	0.1538	0.030907
24065	0.037105	0.15182	0.030987
24066	0.035211	0.15232	0.030972
24067	0.033316	0.15281	0.030954
24068	0.031422	0.15331	0.030932
24069	0.033317	0.1538	0.030907
24070	0.035211	0.1543	0.030878
24071	0.037106	0.1548	0.030845
24072	0.027125	0.15218	0.030976
24073	0.02475	0.15156	0.030993
24074	0.022375	0.15093	0.031004
24075	0.0295	0.1528	0.030954
24076	0.036625	0.15093	0.031004
24077	0.03425	0.15156	0.030993
24078	0.031875	0.15218	0.030976
24079	0.059	0.15031	0.03001
24080	0.056625	0.15093	0.030004
24081	0.05425	0.15156	0.029993
24082	0.051875	0.15218	0.029976
24083	0.0495	0.1528	0.029953
24084	0.047125	0.15218	0.029976
24085	0.04475	0.15156	0.029993
24086	0.042375	0.15093	0.030004
24087	0.04	0.15031	0.03001
24088	0.051422	0.15331	0.029931
24089	0.053317	0.1538	0.029905
24090	0.055211	0.1543	0.029876
24091	0.057106	0.1548	0.029843
24092	0.059	0.1553	0.029807
24093	0.059	0.15132	0.029997
24094	0.057105	0.15182	0.029986
24095	0.055211	0.15232	0.029971
24096	0.053316	0.15281	0.029953
24097	0.04	0.1553	0.029807
24098	0.041898	0.1548	0.029843
24099	0.043797	0.1543	0.029876
24100	0.045696	0.1538	0.029905
24101	0.047595	0.1533	0.029931
24102	0.045696	0.1528	0.029953
24103	0.043798	0.15231	0.029972
24104	0.041899	0.15181	0.029987
24105	0.04	0.15131	0.029998
24106	0.059	0.1563	0.029722
24107	0.05663	0.15567	0.029776
24108	0.054257	0.15505	0.029825
24109	0.051886	0.15443	0.029868
24110	0.049514	0.15381	0.029905
24111	0.047135	0.15443	0.029868
24112	0.044757	0.15505	0.029825
24113	0.042378	0.15567	0.029776
24114	0.04	0.1563	0.029722
24115	0.059	0.15031	0.03101
24116	0.059	0.15132	0.030998
24117	0.059	0.1553	0.03081
24118	0.059	0.1563	0.030726
24119	0.04	0.15031	0.03101
24120	0.04	0.15131	0.030998
24121	0.04	0.1553	0.03081
24122	0.04	0.1563	0.030726
24123	0.047135	0.15443	0.03087
24124	0.044757	0.15505	0.030828
24125	0.042378	0.15567	0.03078
24126	0.049514	0.15381	0.030907
24127	0.05663	0.15567	0.03078
24128	0.054257	0.15505	0.030828
24129	0.051886	0.15443	0.03087
24130	0.045696	0.1528	0.030954
24131	0.043798	0.15231	0.030972
24132	0.041899	0.15181	0.030987
24133	0.047595	0.1533	0.030932
24134	0.041898	0.1548	0.030846
24135	0.043797	0.1543	0.030878
24136	0.045696	0.1538	0.030907
24137	0.057105	0.15182	0.030987
24138	0.055211	0.15232	0.030972
24139	0.053316	0.15281	0.030954
24140	0.051422	0.15331	0.030932
24141	0.053317	0.1538	0.030907
24142	0.055211	0.1543	0.030878
24143	0.057106	0.1548	0.030845
24144	0.047125	0.15218	0.030976
24145	0.04475	0.15156	0.030993
24146	0.042375	0.15093	0.031004
24147	0.0495	0.1528	0.030954
24148	0.056625	0.15093	0.031004
24149	0.05425	0.15156	0.030993
24150	0.051875	0.15218	0.030976
24151	0.0095141	0.25381	0.029905
24152	0.0071348	0.25443	0.029868
24153	0.0047568	0.25505	0.029825
24154	0.0023775	0.25567	0.029776
24155	0.0	0.2563	0.029722
24156	0.019	0.2563	0.029722
24157	0.01663	0.25567	0.029776
24158	0.014257	0.25505	0.029825
24159	0.011886	0.25443	0.029868
24160	0.0075949	0.2533	0.029931
24161	0.0056965	0.2528	0.029953
24162	0.0037975	0.25231	0.029972
24163	0.0018989	0.25181	0.029987
24164	-7.8139e-18	0.25131	0.029998
24165	1.7347e-18	0.2553	0.029807
24166	0.0018982	0.2548	0.029843
24167	0.0037973	0.2543	0.029876
24168	0.0056957	0.2538	0.029905
24169	0.019	0.25132	0.029997
24170	0.017105	0.25182	0.029986
24171	0.015211	0.25232	0.029971
24172	0.013316	0.25281	0.029953
24173	0.011422	0.25331	0.029931
24174	0.013317	0.2538	0.029905
24175	0.015211	0.2543	0.029876
24176	0.017106	0.2548	0.029843
24177	0.019	0.2553	0.029807
24178	0.0095	0.2528	0.029953
24179	0.0071254	0.25218	0.029976
24180	0.0047501	0.25156	0.029993
24181	0.0023752	0.25093	0.030004
24182	0.0	0.25031	0.03001
24183	0.019	0.25031	0.03001
24184	0.016625	0.25093	0.030004
24185	0.01425	0.25156	0.029993
24186	0.011875	0.25218	0.029976
24187	-7.8139e-18	0.25131	0.030998
24188	0.0	0.25031	0.03101
24189	0.019	0.2563	0.030726
24190	0.019	0.2553	0.03081
24191	0.019	0.25132	0.030998
24192	0.019	0.25031	0.03101
24193	0.0	0.2563	0.030726
24194	0.0	0.2553	0.03081
24195	0.016625	0.25093	0.031004
24196	0.01425	0.25156	0.030993
24197	0.011875	0.25218	0.030976
24198	0.0095	0.2528	0.030954
24199	0.0071254	0.25218	0.030976
24200	0.0047501	0.25156	0.030993
24201	0.0023752	0.25093	0.031004
24202	0.013317	0.2538	0.030907
24203	0.015211	0.2543	0.030878
24204	0.017106	0.2548	0.030845
24205	0.011422	0.25331	0.030932
24206	0.017105	0.25182	0.030987
24207	0.015211	0.25232	0.030972
24208	0.013316	0.25281	0.030954
24209	0.0018982	0.2548	0.030846
24210	0.0037973	0.2543	0.030878
24211	0.0056957	0.2538	0.030907
24212	0.0075949	0.2533	0.030932
24213	0.0056965	0.2528	0.030954
24214	0.0037975	0.25231	0.030972
24215	0.0018989	0.25181	0.030987
24216	0.01663	0.25567	0.03078
24217	0.014257	0.25505	0.030828
24218	0.011886	0.25443	0.03087
24219	0.0095141	0.25381	0.030907
24220	0.0071348	0.25443	0.03087
24221	0.0047568	0.25505	0.030828
