Beam	Node	X	Y	Z	track	arch	original
Beam_2_3_9	24242	0.021898	0.2548	0.029843	2	3	437
Beam_2_3_9	24278	0.021898	0.2548	0.030846	2	3	437
Beam_2_3_9	24287	0.037106	0.2548	0.030845	2	3	437
Beam_2_3_9	24235	0.037106	0.2548	0.029843	2	3	437
Beam_2_3_9	24256	0.024757	0.25505	0.029825	2	3	437
Beam_2_3_9	24268	0.024757	0.25505	0.030828	2	3	437
Beam_2_3_9	24272	0.034257	0.25505	0.030828	2	3	437
Beam_2_3_9	24252	0.034257	0.25505	0.029825	2	3	437
Beam_2_3_9	24269	0.022378	0.25567	0.03078	2	3	437
Beam_2_3_9	24257	0.022378	0.25567	0.029776	2	3	437
Beam_2_3_9	24251	0.03663	0.25567	0.029776	2	3	437
Beam_2_3_9	24271	0.03663	0.25567	0.03078	2	3	437
Beam_2_3_9	25313	0.02	0.2568	0.030176	2	3	437
Beam_2_3_9	25316	0.02475	0.2568	0.030176	2	3	437
Beam_2_3_9	25315	0.0295	0.2568	0.030176	2	3	437
Beam_2_3_9	25314	0.03425	0.2568	0.030176	2	3	437
Beam_2_3_9	25312	0.039	0.2568	0.030176	2	3	437
Beam_2_3_10	22973	0.022376	0.25793	0.030559	2	3	383
Beam_2_3_10	22961	0.022376	0.25793	0.029553	2	3	383
Beam_2_3_10	22975	0.036624	0.25793	0.030559	2	3	383
Beam_2_3_10	22955	0.036624	0.25793	0.029553	2	3	383
Beam_2_3_10	22972	0.02475	0.25856	0.030485	2	3	383
Beam_2_3_10	22960	0.02475	0.25856	0.029478	2	3	383
Beam_2_3_10	22976	0.03425	0.25856	0.030485	2	3	383
Beam_2_3_10	22956	0.03425	0.25856	0.029478	2	3	383
Beam_2_3_10	22987	0.0219	0.25881	0.030454	2	3	383
Beam_2_3_10	22943	0.0219	0.25881	0.029446	2	3	383
Beam_2_3_10	22951	0.037104	0.25882	0.029444	2	3	383
Beam_2_3_10	22978	0.037105	0.25882	0.030452	2	3	383
Beam_2_3_10	22959	0.027127	0.25918	0.029397	2	3	383
Beam_2_3_10	22971	0.027127	0.25918	0.030406	2	3	383
Beam_2_3_10	22957	0.031873	0.25918	0.029397	2	3	383
Beam_2_3_10	22977	0.031873	0.25918	0.030406	2	3	383
Beam_2_3_10	22942	0.023798	0.25931	0.02938	2	3	383
Beam_2_3_10	22986	0.023798	0.25931	0.030389	2	3	383
Beam_2_3_10	22952	0.035211	0.25932	0.029378	2	3	383
Beam_2_3_10	22979	0.035211	0.25932	0.030388	2	3	383
Beam_2_3_10	22974	0.0295	0.2598	0.03032	2	3	383
Beam_2_3_10	22958	0.0295	0.2598	0.02931	2	3	383
Beam_2_3_10	22985	0.025697	0.25981	0.03032	2	3	383
Beam_2_3_10	22941	0.025697	0.25981	0.02931	2	3	383
Beam_2_3_10	22980	0.033315	0.25981	0.030319	2	3	383
Beam_2_3_10	22953	0.033315	0.25981	0.029309	2	3	383
Beam_2_3_10	22988	0.027595	0.2603	0.030248	2	3	383
Beam_2_3_10	22940	0.027595	0.2603	0.029237	2	3	383
Beam_2_3_10	22981	0.031422	0.26031	0.030247	2	3	383
Beam_2_3_10	22945	0.031422	0.26031	0.029236	2	3	383
Beam_2_3_10	22939	0.025695	0.2608	0.029159	2	3	383
Beam_2_3_10	22991	0.025695	0.2608	0.030172	2	3	383
Beam_2_3_10	22931	0.029514	0.26081	0.029159	2	3	383
Beam_2_3_10	22995	0.029514	0.26081	0.030171	2	3	383
Beam_2_3_10	22946	0.033318	0.26081	0.029159	2	3	383
Beam_2_3_10	22982	0.033318	0.26081	0.030171	2	3	383
Beam_2_3_10	22938	0.023797	0.2613	0.029079	2	3	383
Beam_2_3_10	22990	0.023797	0.2613	0.030092	2	3	383
Beam_2_3_10	22983	0.035211	0.2613	0.030092	2	3	383
Beam_2_3_10	22947	0.035211	0.2613	0.029078	2	3	383
Beam_2_3_10	22932	0.027133	0.26143	0.029057	2	3	383
Beam_2_3_10	22992	0.027133	0.26143	0.030071	2	3	383
Beam_2_3_10	22930	0.031888	0.26143	0.029057	2	3	383
Beam_2_3_10	22998	0.031888	0.26143	0.030071	2	3	383
Beam_2_3_10	22937	0.021897	0.2618	0.028994	2	3	383
Beam_2_3_10	22989	0.021897	0.2618	0.030009	2	3	383
Beam_2_3_10	22984	0.037107	0.2618	0.030009	2	3	383
Beam_2_3_10	22948	0.037107	0.2618	0.028994	2	3	383
Beam_2_3_10	22993	0.024757	0.26205	0.029965	2	3	383
Beam_2_3_10	22933	0.024757	0.26205	0.02895	2	3	383
Beam_2_3_10	22929	0.034258	0.26205	0.02895	2	3	383
Beam_2_3_10	22997	0.034258	0.26205	0.029965	2	3	383
Beam_2_3_10	22934	0.022376	0.26267	0.028836	2	3	383
Beam_2_3_10	22994	0.022376	0.26267	0.029853	2	3	383
Beam_2_3_10	22928	0.036631	0.26267	0.028836	2	3	383
Beam_2_3_10	22996	0.036631	0.26267	0.029853	2	3	383
Beam_2_3_10	25304	0.02	0.2638	0.029125	2	3	383
Beam_2_3_10	25307	0.02475	0.2638	0.029125	2	3	383
Beam_2_3_10	25306	0.0295	0.2638	0.029125	2	3	383
Beam_2_3_10	25305	0.03425	0.2638	0.029125	2	3	383
Beam_2_3_10	25303	0.039	0.2638	0.029125	2	3	383
Beam_2_3_11	21677	0.022378	0.26493	0.029399	2	3	329
Beam_2_3_11	21665	0.022378	0.26493	0.028375	2	3	329
Beam_2_3_11	21679	0.036622	0.26493	0.029399	2	3	329
Beam_2_3_11	21659	0.036622	0.26493	0.028375	2	3	329
Beam_2_3_11	21664	0.024751	0.26556	0.028234	2	3	329
Beam_2_3_11	21676	0.024751	0.26556	0.02926	2	3	329
Beam_2_3_11	21680	0.034249	0.26556	0.02926	2	3	329
Beam_2_3_11	21660	0.034249	0.26556	0.028234	2	3	329
Beam_2_3_11	21691	0.021901	0.26581	0.029202	2	3	329
Beam_2_3_11	21647	0.021901	0.26581	0.028175	2	3	329
Beam_2_3_11	21655	0.037104	0.26582	0.028172	2	3	329
Beam_2_3_11	21682	0.037104	0.26582	0.029199	2	3	329
Beam_2_3_11	21663	0.027128	0.26618	0.028086	2	3	329
Beam_2_3_11	21675	0.027128	0.26618	0.029114	2	3	329
Beam_2_3_11	21681	0.031872	0.26618	0.029114	2	3	329
Beam_2_3_11	21661	0.031872	0.26618	0.028086	2	3	329
Beam_2_3_11	21690	0.023798	0.26631	0.029084	2	3	329
Beam_2_3_11	21646	0.023798	0.26631	0.028056	2	3	329
Beam_2_3_11	21683	0.035211	0.26632	0.029082	2	3	329
Beam_2_3_11	21656	0.035211	0.26632	0.028053	2	3	329
Beam_2_3_11	21662	0.0295	0.2668	0.027933	2	3	329
Beam_2_3_11	21678	0.0295	0.2668	0.028964	2	3	329
Beam_2_3_11	21645	0.025698	0.26681	0.027932	2	3	329
Beam_2_3_11	21689	0.025698	0.26681	0.028963	2	3	329
Beam_2_3_11	21657	0.033315	0.26681	0.027931	2	3	329
Beam_2_3_11	21684	0.033315	0.26681	0.028961	2	3	329
Beam_2_3_11	21644	0.027595	0.2673	0.027805	2	3	329
Beam_2_3_11	21692	0.027595	0.2673	0.028838	2	3	329
Beam_2_3_11	21685	0.031422	0.26731	0.028837	2	3	329
Beam_2_3_11	21649	0.031422	0.26731	0.027804	2	3	329
Beam_2_3_11	21643	0.025694	0.2678	0.027674	2	3	329
Beam_2_3_11	21695	0.025694	0.2678	0.028709	2	3	329
Beam_2_3_11	21635	0.029514	0.26781	0.027673	2	3	329
Beam_2_3_11	21699	0.029514	0.26781	0.028707	2	3	329
Beam_2_3_11	21686	0.033319	0.26781	0.028708	2	3	329
Beam_2_3_11	21650	0.033319	0.26781	0.027673	2	3	329
Beam_2_3_11	21694	0.023797	0.2683	0.028576	2	3	329
Beam_2_3_11	21642	0.023797	0.2683	0.027539	2	3	329
Beam_2_3_11	21687	0.035212	0.2683	0.028575	2	3	329
Beam_2_3_11	21651	0.035212	0.2683	0.027539	2	3	329
Beam_2_3_11	21696	0.027132	0.26843	0.02854	2	3	329
Beam_2_3_11	21636	0.027132	0.26843	0.027503	2	3	329
Beam_2_3_11	21702	0.031889	0.26843	0.02854	2	3	329
Beam_2_3_11	21634	0.031889	0.26843	0.027503	2	3	329
Beam_2_3_11	21641	0.021896	0.2688	0.0274	2	3	329
Beam_2_3_11	21693	0.021896	0.2688	0.028439	2	3	329
Beam_2_3_11	21652	0.037108	0.2688	0.0274	2	3	329
Beam_2_3_11	21688	0.037108	0.2688	0.028438	2	3	329
Beam_2_3_11	21637	0.024756	0.26905	0.027328	2	3	329
Beam_2_3_11	21697	0.024756	0.26905	0.028368	2	3	329
Beam_2_3_11	21701	0.034258	0.26905	0.028368	2	3	329
Beam_2_3_11	21633	0.034258	0.26905	0.027328	2	3	329
Beam_2_3_11	21698	0.022375	0.26967	0.028188	2	3	329
Beam_2_3_11	21638	0.022375	0.26967	0.027146	2	3	329
Beam_2_3_11	21632	0.036632	0.26967	0.027146	2	3	329
Beam_2_3_11	21700	0.036632	0.26967	0.028188	2	3	329
Beam_2_3_11	25457	0.02	0.2708	0.027323	2	3	329
Beam_2_3_11	25460	0.02475	0.2708	0.027323	2	3	329
Beam_2_3_11	25459	0.0295	0.2708	0.027323	2	3	329
Beam_2_3_11	25458	0.03425	0.2708	0.027323	2	3	329
Beam_2_3_11	25456	0.039	0.2708	0.027323	2	3	329
Beam_2_3_12	20381	0.022379	0.27193	0.027485	2	3	275
Beam_2_3_12	20369	0.022379	0.27193	0.026431	2	3	275
Beam_2_3_12	20383	0.036621	0.27193	0.027485	2	3	275
Beam_2_3_12	20363	0.036621	0.27193	0.026431	2	3	275
Beam_2_3_12	20368	0.024751	0.27256	0.026219	2	3	275
Beam_2_3_12	20380	0.024751	0.27256	0.027276	2	3	275
Beam_2_3_12	20384	0.034249	0.27256	0.027276	2	3	275
Beam_2_3_12	20364	0.034249	0.27256	0.026219	2	3	275
Beam_2_3_12	20351	0.021902	0.27281	0.026131	2	3	275
Beam_2_3_12	20395	0.021902	0.27281	0.02719	2	3	275
Beam_2_3_12	20386	0.037103	0.27282	0.027186	2	3	275
Beam_2_3_12	20359	0.037103	0.27282	0.026127	2	3	275
Beam_2_3_12	20379	0.02713	0.27318	0.027061	2	3	275
Beam_2_3_12	20367	0.02713	0.27318	0.026	2	3	275
Beam_2_3_12	20385	0.03187	0.27318	0.027061	2	3	275
Beam_2_3_12	20365	0.03187	0.27318	0.026	2	3	275
Beam_2_3_12	20350	0.023798	0.27331	0.025955	2	3	275
Beam_2_3_12	20394	0.023798	0.27331	0.027016	2	3	275
Beam_2_3_12	20387	0.03521	0.27332	0.027013	2	3	275
Beam_2_3_12	20360	0.03521	0.27332	0.025951	2	3	275
Beam_2_3_12	20366	0.0295	0.2738	0.025774	2	3	275
Beam_2_3_12	20382	0.0295	0.2738	0.026839	2	3	275
Beam_2_3_12	20393	0.025699	0.27381	0.026838	2	3	275
Beam_2_3_12	20349	0.025699	0.27381	0.025774	2	3	275
Beam_2_3_12	20361	0.033313	0.27381	0.025771	2	3	275
Beam_2_3_12	20388	0.033313	0.27381	0.026835	2	3	275
Beam_2_3_12	20396	0.027595	0.2743	0.026656	2	3	275
Beam_2_3_12	20348	0.027595	0.2743	0.025589	2	3	275
Beam_2_3_12	20389	0.031422	0.27431	0.026654	2	3	275
Beam_2_3_12	20353	0.031422	0.27431	0.025587	2	3	275
Beam_2_3_12	20399	0.025693	0.2748	0.026469	2	3	275
Beam_2_3_12	20347	0.025693	0.2748	0.025398	2	3	275
Beam_2_3_12	20403	0.029514	0.27481	0.026467	2	3	275
Beam_2_3_12	20339	0.029514	0.27481	0.025397	2	3	275
Beam_2_3_12	20390	0.03332	0.27481	0.026468	2	3	275
Beam_2_3_12	20354	0.03332	0.27481	0.025397	2	3	275
Beam_2_3_12	20398	0.023797	0.2753	0.026278	2	3	275
Beam_2_3_12	20346	0.023797	0.2753	0.025205	2	3	275
Beam_2_3_12	20391	0.035212	0.2753	0.026277	2	3	275
Beam_2_3_12	20355	0.035212	0.2753	0.025204	2	3	275
Beam_2_3_12	20340	0.02713	0.27543	0.025153	2	3	275
Beam_2_3_12	20400	0.02713	0.27543	0.026227	2	3	275
Beam_2_3_12	20338	0.031891	0.27543	0.025153	2	3	275
Beam_2_3_12	20406	0.031891	0.27543	0.026227	2	3	275
Beam_2_3_12	20345	0.021895	0.2758	0.025006	2	3	275
Beam_2_3_12	20397	0.021895	0.2758	0.026083	2	3	275
Beam_2_3_12	20392	0.037109	0.2758	0.026082	2	3	275
Beam_2_3_12	20356	0.037109	0.2758	0.025005	2	3	275
Beam_2_3_12	20341	0.024756	0.27605	0.024903	2	3	275
Beam_2_3_12	20401	0.024756	0.27605	0.025982	2	3	275
Beam_2_3_12	20405	0.034258	0.27605	0.025982	2	3	275
Beam_2_3_12	20337	0.034258	0.27605	0.024903	2	3	275
Beam_2_3_12	20342	0.022373	0.27668	0.024645	2	3	275
Beam_2_3_12	20402	0.022373	0.27668	0.025728	2	3	275
Beam_2_3_12	20404	0.036634	0.27668	0.025728	2	3	275
Beam_2_3_12	20336	0.036634	0.27668	0.024645	2	3	275
Beam_2_3_12	25484	0.02	0.2778	0.024705	2	3	275
Beam_2_3_12	25487	0.02475	0.2778	0.024705	2	3	275
Beam_2_3_12	25486	0.0295	0.2778	0.024705	2	3	275
Beam_2_3_12	25485	0.03425	0.2778	0.024705	2	3	275
Beam_2_3_12	25483	0.039	0.2778	0.024705	2	3	275
Beam_2_3_13	19073	0.022381	0.27893	0.02365	2	3	221
Beam_2_3_13	19085	0.022381	0.27893	0.02475	2	3	221
Beam_2_3_13	19067	0.036619	0.27893	0.02365	2	3	221
Beam_2_3_13	19087	0.036619	0.27893	0.02475	2	3	221
Beam_2_3_13	19072	0.024752	0.27956	0.023359	2	3	221
Beam_2_3_13	19084	0.024752	0.27956	0.024464	2	3	221
Beam_2_3_13	19088	0.034248	0.27956	0.024464	2	3	221
Beam_2_3_13	19068	0.034248	0.27956	0.023359	2	3	221
Beam_2_3_13	19055	0.021903	0.27981	0.023239	2	3	221
Beam_2_3_13	19099	0.021903	0.27981	0.024346	2	3	221
Beam_2_3_13	19090	0.037101	0.27982	0.02434	2	3	221
Beam_2_3_13	19063	0.037101	0.27982	0.023233	2	3	221
Beam_2_3_13	19083	0.027132	0.28018	0.024169	2	3	221
Beam_2_3_13	19071	0.027132	0.28018	0.023059	2	3	221
Beam_2_3_13	19069	0.031868	0.28018	0.023059	2	3	221
Beam_2_3_13	19089	0.031868	0.28018	0.024169	2	3	221
Beam_2_3_13	19098	0.023799	0.28031	0.024109	2	3	221
Beam_2_3_13	19054	0.023799	0.28031	0.022998	2	3	221
Beam_2_3_13	19091	0.03521	0.28032	0.024105	2	3	221
Beam_2_3_13	19064	0.03521	0.28032	0.022993	2	3	221
Beam_2_3_13	19070	0.0295	0.2808	0.022753	2	3	221
Beam_2_3_13	19086	0.0295	0.2808	0.023869	2	3	221
Beam_2_3_13	19053	0.025701	0.28081	0.022752	2	3	221
Beam_2_3_13	19097	0.025701	0.28081	0.023867	2	3	221
Beam_2_3_13	19065	0.033312	0.28081	0.022748	2	3	221
Beam_2_3_13	19092	0.033312	0.28081	0.023864	2	3	221
Beam_2_3_13	19100	0.027595	0.2813	0.023621	2	3	221
Beam_2_3_13	19052	0.027595	0.2813	0.022501	2	3	221
Beam_2_3_13	19057	0.031422	0.28131	0.022499	2	3	221
Beam_2_3_13	19093	0.031422	0.28131	0.023619	2	3	221
Beam_2_3_13	19051	0.025691	0.2818	0.022244	2	3	221
Beam_2_3_13	19103	0.025692	0.2818	0.023369	2	3	221
Beam_2_3_13	19107	0.029514	0.28181	0.023367	2	3	221
Beam_2_3_13	19043	0.029514	0.28181	0.022242	2	3	221
Beam_2_3_13	19058	0.033321	0.28181	0.022242	2	3	221
Beam_2_3_13	19094	0.033321	0.28181	0.023367	2	3	221
Beam_2_3_13	19102	0.023796	0.2823	0.023113	2	3	221
Beam_2_3_13	19050	0.023796	0.2823	0.021983	2	3	221
Beam_2_3_13	19095	0.035212	0.2823	0.023111	2	3	221
Beam_2_3_13	19059	0.035212	0.2823	0.021982	2	3	221
Beam_2_3_13	19104	0.027128	0.28243	0.023044	2	3	221
Beam_2_3_13	19044	0.027128	0.28243	0.021914	2	3	221
Beam_2_3_13	19042	0.031893	0.28243	0.021914	2	3	221
Beam_2_3_13	19110	0.031893	0.28243	0.023044	2	3	221
Beam_2_3_13	19101	0.021894	0.2828	0.02285	2	3	221
Beam_2_3_13	19049	0.021894	0.2828	0.021716	2	3	221
Beam_2_3_13	19096	0.03711	0.2828	0.02285	2	3	221
Beam_2_3_13	19060	0.03711	0.2828	0.021715	2	3	221
Beam_2_3_13	19045	0.024755	0.28305	0.021579	2	3	221
Beam_2_3_13	19105	0.024755	0.28305	0.022716	2	3	221
Beam_2_3_13	19041	0.034259	0.28305	0.021579	2	3	221
Beam_2_3_13	19109	0.034259	0.28305	0.022716	2	3	221
Beam_2_3_13	19046	0.022371	0.28368	0.021234	2	3	221
Beam_2_3_13	19106	0.022371	0.28368	0.022377	2	3	221
Beam_2_3_13	19040	0.036636	0.28368	0.021234	2	3	221
Beam_2_3_13	19108	0.036636	0.28368	0.022377	2	3	221
Beam_2_3_13	25529	0.02	0.2848	0.021166	2	3	221
Beam_2_3_13	25532	0.02475	0.2848	0.021166	2	3	221
Beam_2_3_13	25531	0.0295	0.2848	0.021166	2	3	221
Beam_2_3_13	25530	0.03425	0.2848	0.021166	2	3	221
Beam_2_3_13	25528	0.039	0.2848	0.021166	2	3	221
Beam_2_3_14	17768	0.022384	0.28594	0.019914	2	3	167
Beam_2_3_14	17796	0.022384	0.28594	0.021082	2	3	167
Beam_2_3_14	17798	0.036616	0.28594	0.021082	2	3	167
Beam_2_3_14	17762	0.036616	0.28594	0.019914	2	3	167
Beam_2_3_14	17795	0.024753	0.28656	0.020706	2	3	167
Beam_2_3_14	17767	0.024753	0.28656	0.01953	2	3	167
Beam_2_3_14	17799	0.034247	0.28656	0.020706	2	3	167
Beam_2_3_14	17763	0.034247	0.28656	0.01953	2	3	167
Beam_2_3_14	17750	0.021905	0.28681	0.019372	2	3	167
Beam_2_3_14	17810	0.021905	0.28681	0.020551	2	3	167
Beam_2_3_14	17787	0.0371	0.28682	0.020543	2	3	167
Beam_2_3_14	17776	0.0371	0.28682	0.019364	2	3	167
Beam_2_3_14	17794	0.027134	0.28718	0.020319	2	3	167
Beam_2_3_14	17766	0.027135	0.28718	0.019135	2	3	167
Beam_2_3_14	17764	0.031865	0.28718	0.019135	2	3	167
Beam_2_3_14	17800	0.031866	0.28718	0.020319	2	3	167
Beam_2_3_14	17809	0.023799	0.28731	0.02024	2	3	167
Beam_2_3_14	17749	0.023799	0.28731	0.019055	2	3	167
Beam_2_3_14	17777	0.035209	0.28732	0.019049	2	3	167
Beam_2_3_14	17788	0.035209	0.28732	0.020234	2	3	167
Beam_2_3_14	17797	0.0295	0.2878	0.019925	2	3	167
Beam_2_3_14	17765	0.0295	0.2878	0.018733	2	3	167
Beam_2_3_14	17808	0.025702	0.28781	0.019923	2	3	167
Beam_2_3_14	17748	0.025702	0.28781	0.018731	2	3	167
Beam_2_3_14	17789	0.03331	0.28781	0.019918	2	3	167
Beam_2_3_14	17778	0.03331	0.28781	0.018726	2	3	167
Beam_2_3_14	17747	0.027595	0.2883	0.018402	2	3	167
Beam_2_3_14	17811	0.027595	0.2883	0.019601	2	3	167
Beam_2_3_14	17770	0.031422	0.28831	0.0184	2	3	167
Beam_2_3_14	17790	0.031422	0.28831	0.019598	2	3	167
Beam_2_3_14	17746	0.025689	0.2888	0.018066	2	3	167
Beam_2_3_14	17814	0.02569	0.2888	0.019271	2	3	167
Beam_2_3_14	17804	0.029514	0.28881	0.019269	2	3	167
Beam_2_3_14	17756	0.029514	0.28881	0.018063	2	3	167
Beam_2_3_14	17791	0.033323	0.28881	0.019269	2	3	167
Beam_2_3_14	17771	0.033323	0.28881	0.018063	2	3	167
Beam_2_3_14	17745	0.023795	0.2893	0.017724	2	3	167
Beam_2_3_14	17813	0.023795	0.2893	0.018937	2	3	167
Beam_2_3_14	17772	0.035213	0.2893	0.017723	2	3	167
Beam_2_3_14	17792	0.035213	0.2893	0.018935	2	3	167
Beam_2_3_14	17757	0.027125	0.28943	0.017633	2	3	167
Beam_2_3_14	17801	0.027125	0.28943	0.018847	2	3	167
Beam_2_3_14	17755	0.031896	0.28943	0.017633	2	3	167
Beam_2_3_14	17807	0.031896	0.28943	0.018847	2	3	167
Beam_2_3_14	17812	0.021892	0.2898	0.018595	2	3	167
Beam_2_3_14	17744	0.021892	0.2898	0.017375	2	3	167
Beam_2_3_14	17793	0.037112	0.2898	0.018594	2	3	167
Beam_2_3_14	17773	0.037112	0.2898	0.017374	2	3	167
Beam_2_3_14	17758	0.024754	0.29005	0.017196	2	3	167
Beam_2_3_14	17802	0.024754	0.29005	0.018419	2	3	167
Beam_2_3_14	17806	0.03426	0.29005	0.018419	2	3	167
Beam_2_3_14	17754	0.034261	0.29005	0.017196	2	3	167
Beam_2_3_14	17803	0.022367	0.29068	0.017978	2	3	167
Beam_2_3_14	17759	0.022367	0.29068	0.016745	2	3	167
Beam_2_3_14	17805	0.03664	0.29068	0.017978	2	3	167
Beam_2_3_14	17753	0.03664	0.29068	0.016745	2	3	167
Beam_2_3_14	25520	0.02	0.2918	0.016529	2	3	167
Beam_2_3_14	25523	0.02475	0.2918	0.016529	2	3	167
Beam_2_3_14	25522	0.0295	0.2918	0.016529	2	3	167
Beam_2_3_14	25521	0.03425	0.2918	0.016529	2	3	167
Beam_2_3_14	25519	0.039	0.2918	0.016529	2	3	167
Beam_2_3_15	16471	0.02159	0.29273	0.016457	2	3	113
Beam_2_3_15	16457	0.02159	0.29273	0.015189	2	3	113
Beam_2_3_15	16447	0.03741	0.29273	0.015189	2	3	113
Beam_2_3_15	16473	0.03741	0.29273	0.016457	2	3	113
Beam_2_3_15	16470	0.02317	0.29314	0.016135	2	3	113
Beam_2_3_15	16456	0.023171	0.29314	0.01486	2	3	113
Beam_2_3_15	16448	0.035829	0.29314	0.01486	2	3	113
Beam_2_3_15	16474	0.03583	0.29314	0.016135	2	3	113
Beam_2_3_15	16455	0.024759	0.29356	0.014523	2	3	113
Beam_2_3_15	16469	0.024759	0.29356	0.015807	2	3	113
Beam_2_3_15	16475	0.034241	0.29356	0.015807	2	3	113
Beam_2_3_15	16449	0.034241	0.29356	0.014523	2	3	113
Beam_2_3_15	16498	0.021907	0.29381	0.015606	2	3	113
Beam_2_3_15	16422	0.021908	0.29381	0.014317	2	3	113
Beam_2_3_15	16484	0.037097	0.29382	0.015596	2	3	113
Beam_2_3_15	16440	0.037097	0.29382	0.014307	2	3	113
Beam_2_3_15	16468	0.026337	0.29397	0.015475	2	3	113
Beam_2_3_15	16454	0.026337	0.29397	0.014183	2	3	113
Beam_2_3_15	16476	0.032663	0.29397	0.015475	2	3	113
Beam_2_3_15	16450	0.032663	0.29397	0.014183	2	3	113
Beam_2_3_15	16497	0.0238	0.29431	0.015203	2	3	113
Beam_2_3_15	16421	0.023801	0.29431	0.013905	2	3	113
Beam_2_3_15	16483	0.035208	0.29432	0.015195	2	3	113
Beam_2_3_15	16439	0.035208	0.29432	0.013897	2	3	113
Beam_2_3_15	16453	0.027924	0.29439	0.013836	2	3	113
Beam_2_3_15	16467	0.027924	0.29439	0.015136	2	3	113
Beam_2_3_15	16451	0.031076	0.29439	0.013836	2	3	113
Beam_2_3_15	16477	0.031076	0.29439	0.015136	2	3	113
Beam_2_3_15	16452	0.0295	0.2948	0.013486	2	3	113
Beam_2_3_15	16472	0.0295	0.2948	0.014794	2	3	113
Beam_2_3_15	16496	0.025705	0.29481	0.01479	2	3	113
Beam_2_3_15	16420	0.025705	0.29481	0.013482	2	3	113
Beam_2_3_15	16482	0.033307	0.29481	0.014785	2	3	113
Beam_2_3_15	16438	0.033307	0.29481	0.013476	2	3	113
Beam_2_3_15	16499	0.027595	0.2953	0.014373	2	3	113
Beam_2_3_15	16419	0.027595	0.2953	0.013055	2	3	113
Beam_2_3_15	16481	0.031422	0.29531	0.01437	2	3	113
Beam_2_3_15	16437	0.031422	0.29531	0.013051	2	3	113
Beam_2_3_15	16418	0.025686	0.2958	0.012614	2	3	113
Beam_2_3_15	16502	0.025686	0.2958	0.013944	2	3	113
Beam_2_3_15	16430	0.029514	0.29581	0.012612	2	3	113
Beam_2_3_15	16490	0.029514	0.29581	0.013942	2	3	113
Beam_2_3_15	16480	0.033326	0.29581	0.013941	2	3	113
Beam_2_3_15	16445	0.033326	0.29581	0.012611	2	3	113
Beam_2_3_15	16431	0.02792	0.29622	0.012239	2	3	113
Beam_2_3_15	16485	0.02792	0.29622	0.013578	2	3	113
Beam_2_3_15	16495	0.031103	0.29622	0.013578	2	3	113
Beam_2_3_15	16429	0.031104	0.29622	0.012239	2	3	113
Beam_2_3_15	16417	0.023794	0.2963	0.012169	2	3	113
Beam_2_3_15	16501	0.023794	0.2963	0.01351	2	3	113
Beam_2_3_15	16479	0.035214	0.2963	0.013508	2	3	113
Beam_2_3_15	16444	0.035215	0.2963	0.012167	2	3	113
Beam_2_3_15	16432	0.026337	0.29664	0.011862	2	3	113
Beam_2_3_15	16486	0.026338	0.29664	0.013211	2	3	113
Beam_2_3_15	16494	0.032681	0.29664	0.013211	2	3	113
Beam_2_3_15	16428	0.032682	0.29664	0.011862	2	3	113
Beam_2_3_15	16416	0.021888	0.2968	0.011712	2	3	113
Beam_2_3_15	16500	0.021888	0.2968	0.013065	2	3	113
Beam_2_3_15	16478	0.037116	0.2968	0.013064	2	3	113
Beam_2_3_15	16443	0.037116	0.2968	0.011711	2	3	113
Beam_2_3_15	16433	0.024745	0.29705	0.011477	2	3	113
Beam_2_3_15	16487	0.024746	0.29705	0.012836	2	3	113
Beam_2_3_15	16493	0.034268	0.29705	0.012836	2	3	113
Beam_2_3_15	16427	0.034269	0.29705	0.011477	2	3	113
Beam_2_3_15	16434	0.023166	0.29747	0.011088	2	3	113
Beam_2_3_15	16488	0.023166	0.29747	0.012457	2	3	113
Beam_2_3_15	16492	0.035843	0.29747	0.012457	2	3	113
Beam_2_3_15	16426	0.035844	0.29747	0.011088	2	3	113
Beam_2_3_15	16435	0.021577	0.29788	0.010691	2	3	113
Beam_2_3_15	16489	0.021577	0.29788	0.01207	2	3	113
Beam_2_3_15	16425	0.037428	0.29788	0.010691	2	3	113
Beam_2_3_15	16491	0.037428	0.29788	0.01207	2	3	113
Beam_2_3_15	25565	0.02	0.29899	0.010367	2	3	113
Beam_2_3_15	25568	0.02475	0.29899	0.010367	2	3	113
Beam_2_3_15	25567	0.0295	0.29899	0.010367	2	3	113
Beam_2_3_15	25566	0.03425	0.29899	0.010367	2	3	113
Beam_2_3_15	25564	0.039	0.29899	0.010367	2	3	113
Beam_3_1_2	24764	0.04	0.00080961	0.010193	3	1	3
Beam_3_1_2	24767	0.04475	0.00080961	0.010193	3	1	3
Beam_3_1_2	24766	0.0495	0.00080961	0.010193	3	1	3
Beam_3_1_2	24765	0.05425	0.00080961	0.010193	3	1	3
Beam_3_1_2	24763	0.059	0.00080961	0.010193	3	1	3
Beam_3_1_1	15239	0.041574	0.0017229	0.011699	3	1	71
Beam_3_1_1	15225	0.041574	0.0017229	0.010308	3	1	71
Beam_3_1_1	15184	0.057426	0.0017229	0.010308	3	1	71
Beam_3_1_1	15266	0.057426	0.0017229	0.011699	3	1	71
Beam_3_1_1	15224	0.043161	0.0021394	0.010713	3	1	71
Beam_3_1_1	15185	0.055839	0.0021394	0.010713	3	1	71
Beam_3_1_1	15238	0.043161	0.0021395	0.012092	3	1	71
