,Beam,Node,X,Y,Z,track,arch,original,arc,beam_id,beam_id_mirrored,Beam_mirrored,Beam_mirrored_num
5203,Beam_2_3_14,17796,0.022384,0.28594,0.021082,3,3,167,2,14,1,Beam_2_3_1,2301
5204,Beam_2_3_14,17798,0.036616,0.28594,0.021082,3,3,167,2,14,1,Beam_2_3_1,2301
5205,Beam_2_3_14,17762,0.036616,0.28594,0.019914,3,3,167,2,14,1,Beam_2_3_1,2301
5206,Beam_2_3_14,17795,0.024753,0.28656,0.020706,3,3,167,2,14,1,Beam_2_3_1,2301
5207,Beam_2_3_14,17767,0.024753,0.28656,0.01953,3,3,167,2,14,1,Beam_2_3_1,2301
5208,Beam_2_3_14,17799,0.034247,0.28656,0.020706,3,3,167,2,14,1,Beam_2_3_1,2301
5209,Beam_2_3_14,17763,0.034247,0.28656,0.01953,3,3,167,2,14,1,Beam_2_3_1,2301
5210,Beam_2_3_14,17750,0.021905,0.28681,0.019372,3,3,167,2,14,1,Beam_2_3_1,2301
5211,Beam_2_3_14,17810,0.021905,0.28681,0.020551,3,3,167,2,14,1,Beam_2_3_1,2301
5212,Beam_2_3_14,17787,0.0371,0.28682,0.020543,3,3,167,2,14,1,Beam_2_3_1,2301
5213,Beam_2_3_14,17776,0.0371,0.28682,0.019364,3,3,167,2,14,1,Beam_2_3_1,2301
5214,Beam_2_3_14,17794,0.027134,0.28718,0.020319,3,3,167,2,14,1,Beam_2_3_1,2301
5215,Beam_2_3_14,17766,0.027135,0.28718,0.019135,3,3,167,2,14,1,Beam_2_3_1,2301
5216,Beam_2_3_14,17764,0.031865,0.28718,0.019135,3,3,167,2,14,1,Beam_2_3_1,2301
5217,Beam_2_3_14,17800,0.031866,0.28718,0.020319,3,3,167,2,14,1,Beam_2_3_1,2301
5218,Beam_2_3_14,17809,0.023799,0.28731,0.02024,3,3,167,2,14,1,Beam_2_3_1,2301
5219,Beam_2_3_14,17749,0.023799,0.28731,0.019055,3,3,167,2,14,1,Beam_2_3_1,2301
5220,Beam_2_3_14,17777,0.035209,0.28732,0.019049,3,3,167,2,14,1,Beam_2_3_1,2301
5221,Beam_2_3_14,17788,0.035209,0.28732,0.020234,3,3,167,2,14,1,Beam_2_3_1,2301
5222,Beam_2_3_14,17797,0.0295,0.2878,0.019925,3,3,167,2,14,1,Beam_2_3_1,2301
5223,Beam_2_3_14,17765,0.0295,0.2878,0.018733,3,3,167,2,14,1,Beam_2_3_1,2301
5224,Beam_2_3_14,17808,0.025702,0.28781,0.019923,3,3,167,2,14,1,Beam_2_3_1,2301
5225,Beam_2_3_14,17748,0.025702,0.28781,0.018731,3,3,167,2,14,1,Beam_2_3_1,2301
5226,Beam_2_3_14,17789,0.03331,0.28781,0.019918,3,3,167,2,14,1,Beam_2_3_1,2301
5227,Beam_2_3_14,17778,0.03331,0.28781,0.018726,3,3,167,2,14,1,Beam_2_3_1,2301
5228,Beam_2_3_14,17747,0.027595,0.2883,0.018402,3,3,167,2,14,1,Beam_2_3_1,2301
5229,Beam_2_3_14,17811,0.027595,0.2883,0.019601,3,3,167,2,14,1,Beam_2_3_1,2301
5230,Beam_2_3_14,17770,0.031422,0.28831,0.0184,3,3,167,2,14,1,Beam_2_3_1,2301
5231,Beam_2_3_14,17790,0.031422,0.28831,0.019598,3,3,167,2,14,1,Beam_2_3_1,2301
5232,Beam_2_3_14,17746,0.025689,0.2888,0.018066,3,3,167,2,14,1,Beam_2_3_1,2301
5233,Beam_2_3_14,17814,0.02569,0.2888,0.019271,3,3,167,2,14,1,Beam_2_3_1,2301
5234,Beam_2_3_14,17804,0.029514,0.28881,0.019269,3,3,167,2,14,1,Beam_2_3_1,2301
5235,Beam_2_3_14,17756,0.029514,0.28881,0.018063,3,3,167,2,14,1,Beam_2_3_1,2301
5236,Beam_2_3_14,17791,0.033323,0.28881,0.019269,3,3,167,2,14,1,Beam_2_3_1,2301
5237,Beam_2_3_14,17771,0.033323,0.28881,0.018063,3,3,167,2,14,1,Beam_2_3_1,2301
5238,Beam_2_3_14,17745,0.023795,0.2893,0.017724,3,3,167,2,14,1,Beam_2_3_1,2301
5239,Beam_2_3_14,17813,0.023795,0.2893,0.018937,3,3,167,2,14,1,Beam_2_3_1,2301
5240,Beam_2_3_14,17772,0.035213,0.2893,0.017723,3,3,167,2,14,1,Beam_2_3_1,2301
5241,Beam_2_3_14,17792,0.035213,0.2893,0.018935,3,3,167,2,14,1,Beam_2_3_1,2301
5242,Beam_2_3_14,17757,0.027125,0.28943,0.017633,3,3,167,2,14,1,Beam_2_3_1,2301
5243,Beam_2_3_14,17801,0.027125,0.28943,0.018847,3,3,167,2,14,1,Beam_2_3_1,2301
5244,Beam_2_3_14,17755,0.031896,0.28943,0.017633,3,3,167,2,14,1,Beam_2_3_1,2301
5245,Beam_2_3_14,17807,0.031896,0.28943,0.018847,3,3,167,2,14,1,Beam_2_3_1,2301
5246,Beam_2_3_14,17812,0.021892,0.2898,0.018595,3,3,167,2,14,1,Beam_2_3_1,2301
5247,Beam_2_3_14,17744,0.021892,0.2898,0.017375,3,3,167,2,14,1,Beam_2_3_1,2301
5248,Beam_2_3_14,17793,0.037112,0.2898,0.018594,3,3,167,2,14,1,Beam_2_3_1,2301
5249,Beam_2_3_14,17773,0.037112,0.2898,0.017374,3,3,167,2,14,1,Beam_2_3_1,2301
5250,Beam_2_3_14,17758,0.024754,0.29005,0.017196,3,3,167,2,14,1,Beam_2_3_1,2301
5251,Beam_2_3_14,17802,0.024754,0.29005,0.018419,3,3,167,2,14,1,Beam_2_3_1,2301
5252,Beam_2_3_14,17806,0.03426,0.29005,0.018419,3,3,167,2,14,1,Beam_2_3_1,2301
5253,Beam_2_3_14,17754,0.034261,0.29005,0.017196,3,3,167,2,14,1,Beam_2_3_1,2301
5254,Beam_2_3_14,17803,0.022367,0.29068,0.017978,3,3,167,2,14,1,Beam_2_3_1,2301
5255,Beam_2_3_14,17759,0.022367,0.29068,0.016745,3,3,167,2,14,1,Beam_2_3_1,2301
5256,Beam_2_3_14,17805,0.03664,0.29068,0.017978,3,3,167,2,14,1,Beam_2_3_1,2301
5257,Beam_2_3_14,17753,0.03664,0.29068,0.016745,3,3,167,2,14,1,Beam_2_3_1,2301
5258,Beam_2_3_14,25520,0.02,0.2918,0.016529,3,3,167,2,14,1,Beam_2_3_1,2301
5259,Beam_2_3_14,25523,0.02475,0.2918,0.016529,3,3,167,2,14,1,Beam_2_3_1,2301
5260,Beam_2_3_14,25522,0.0295,0.2918,0.016529,3,3,167,2,14,1,Beam_2_3_1,2301
5261,Beam_2_3_14,25521,0.03425,0.2918,0.016529,3,3,167,2,14,1,Beam_2_3_1,2301
5262,Beam_2_3_14,25519,0.039,0.2918,0.016529,3,3,167,2,14,1,Beam_2_3_1,2301
5263,Beam_2_3_15,16471,0.02159,0.29273,0.016457,3,3,113,2,15,2,Beam_2_3_2,2302
5264,Beam_2_3_15,16457,0.02159,0.29273,0.015189,3,3,113,2,15,2,Beam_2_3_2,2302
5265,Beam_2_3_15,16447,0.03741,0.29273,0.015189,3,3,113,2,15,2,Beam_2_3_2,2302
5266,Beam_2_3_15,16473,0.03741,0.29273,0.016457,3,3,113,2,15,2,Beam_2_3_2,2302
5267,Beam_2_3_15,16470,0.02317,0.29314,0.016135,3,3,113,2,15,2,Beam_2_3_2,2302
5268,Beam_2_3_15,16456,0.023171,0.29314,0.01486,3,3,113,2,15,2,Beam_2_3_2,2302
5269,Beam_2_3_15,16448,0.035829,0.29314,0.01486,3,3,113,2,15,2,Beam_2_3_2,2302
5270,Beam_2_3_15,16474,0.03583,0.29314,0.016135,3,3,113,2,15,2,Beam_2_3_2,2302
5271,Beam_2_3_15,16455,0.024759,0.29356,0.014523,3,3,113,2,15,2,Beam_2_3_2,2302
5272,Beam_2_3_15,16469,0.024759,0.29356,0.015807,3,3,113,2,15,2,Beam_2_3_2,2302
5273,Beam_2_3_15,16475,0.034241,0.29356,0.015807,3,3,113,2,15,2,Beam_2_3_2,2302
5274,Beam_2_3_15,16449,0.034241,0.29356,0.014523,3,3,113,2,15,2,Beam_2_3_2,2302
5275,Beam_2_3_15,16498,0.021907,0.29381,0.015606,3,3,113,2,15,2,Beam_2_3_2,2302
5276,Beam_2_3_15,16422,0.021908,0.29381,0.014317,3,3,113,2,15,2,Beam_2_3_2,2302
5277,Beam_2_3_15,16484,0.037097,0.29382,0.015596,3,3,113,2,15,2,Beam_2_3_2,2302
5278,Beam_2_3_15,16440,0.037097,0.29382,0.014307,3,3,113,2,15,2,Beam_2_3_2,2302
5279,Beam_2_3_15,16468,0.026337,0.29397,0.015475,3,3,113,2,15,2,Beam_2_3_2,2302
5280,Beam_2_3_15,16454,0.026337,0.29397,0.014183,3,3,113,2,15,2,Beam_2_3_2,2302
5281,Beam_2_3_15,16476,0.032663,0.29397,0.015475,3,3,113,2,15,2,Beam_2_3_2,2302
5282,Beam_2_3_15,16450,0.032663,0.29397,0.014183,3,3,113,2,15,2,Beam_2_3_2,2302
5283,Beam_2_3_15,16497,0.0238,0.29431,0.015203,3,3,113,2,15,2,Beam_2_3_2,2302
5284,Beam_2_3_15,16421,0.023801,0.29431,0.013905,3,3,113,2,15,2,Beam_2_3_2,2302
5285,Beam_2_3_15,16483,0.035208,0.29432,0.015195,3,3,113,2,15,2,Beam_2_3_2,2302
5286,Beam_2_3_15,16439,0.035208,0.29432,0.013897,3,3,113,2,15,2,Beam_2_3_2,2302
5287,Beam_2_3_15,16453,0.027924,0.29439,0.013836,3,3,113,2,15,2,Beam_2_3_2,2302
5288,Beam_2_3_15,16467,0.027924,0.29439,0.015136,3,3,113,2,15,2,Beam_2_3_2,2302
5289,Beam_2_3_15,16451,0.031076,0.29439,0.013836,3,3,113,2,15,2,Beam_2_3_2,2302
5290,Beam_2_3_15,16477,0.031076,0.29439,0.015136,3,3,113,2,15,2,Beam_2_3_2,2302
5291,Beam_2_3_15,16452,0.0295,0.2948,0.013486,3,3,113,2,15,2,Beam_2_3_2,2302
5292,Beam_2_3_15,16472,0.0295,0.2948,0.014794,3,3,113,2,15,2,Beam_2_3_2,2302
5293,Beam_2_3_15,16496,0.025705,0.29481,0.01479,3,3,113,2,15,2,Beam_2_3_2,2302
5294,Beam_2_3_15,16420,0.025705,0.29481,0.013482,3,3,113,2,15,2,Beam_2_3_2,2302
5295,Beam_2_3_15,16482,0.033307,0.29481,0.014785,3,3,113,2,15,2,Beam_2_3_2,2302
5296,Beam_2_3_15,16438,0.033307,0.29481,0.013476,3,3,113,2,15,2,Beam_2_3_2,2302
5297,Beam_2_3_15,16499,0.027595,0.2953,0.014373,3,3,113,2,15,2,Beam_2_3_2,2302
5298,Beam_2_3_15,16419,0.027595,0.2953,0.013055,3,3,113,2,15,2,Beam_2_3_2,2302
5299,Beam_2_3_15,16481,0.031422,0.29531,0.01437,3,3,113,2,15,2,Beam_2_3_2,2302
5300,Beam_2_3_15,16437,0.031422,0.29531,0.013051,3,3,113,2,15,2,Beam_2_3_2,2302
5301,Beam_2_3_15,16418,0.025686,0.2958,0.012614,3,3,113,2,15,2,Beam_2_3_2,2302
5302,Beam_2_3_15,16502,0.025686,0.2958,0.013944,3,3,113,2,15,2,Beam_2_3_2,2302
5303,Beam_2_3_15,16430,0.029514,0.29581,0.012612,3,3,113,2,15,2,Beam_2_3_2,2302
5304,Beam_2_3_15,16490,0.029514,0.29581,0.013942,3,3,113,2,15,2,Beam_2_3_2,2302
5305,Beam_2_3_15,16480,0.033326,0.29581,0.013941,3,3,113,2,15,2,Beam_2_3_2,2302
5306,Beam_2_3_15,16445,0.033326,0.29581,0.012611,3,3,113,2,15,2,Beam_2_3_2,2302
5307,Beam_2_3_15,16431,0.02792,0.29622,0.012239,3,3,113,2,15,2,Beam_2_3_2,2302
5308,Beam_2_3_15,16485,0.02792,0.29622,0.013578,3,3,113,2,15,2,Beam_2_3_2,2302
5309,Beam_2_3_15,16495,0.031103,0.29622,0.013578,3,3,113,2,15,2,Beam_2_3_2,2302
5310,Beam_2_3_15,16429,0.031104,0.29622,0.012239,3,3,113,2,15,2,Beam_2_3_2,2302
5311,Beam_2_3_15,16417,0.023794,0.2963,0.012169,3,3,113,2,15,2,Beam_2_3_2,2302
5312,Beam_2_3_15,16501,0.023794,0.2963,0.01351,3,3,113,2,15,2,Beam_2_3_2,2302
5313,Beam_2_3_15,16479,0.035214,0.2963,0.013508,3,3,113,2,15,2,Beam_2_3_2,2302
5314,Beam_2_3_15,16444,0.035215,0.2963,0.012167,3,3,113,2,15,2,Beam_2_3_2,2302
5315,Beam_2_3_15,16432,0.026337,0.29664,0.011862,3,3,113,2,15,2,Beam_2_3_2,2302
5316,Beam_2_3_15,16486,0.026338,0.29664,0.013211,3,3,113,2,15,2,Beam_2_3_2,2302
5317,Beam_2_3_15,16494,0.032681,0.29664,0.013211,3,3,113,2,15,2,Beam_2_3_2,2302
5318,Beam_2_3_15,16428,0.032682,0.29664,0.011862,3,3,113,2,15,2,Beam_2_3_2,2302
5319,Beam_2_3_15,16416,0.021888,0.2968,0.011712,3,3,113,2,15,2,Beam_2_3_2,2302
5320,Beam_2_3_15,16500,0.021888,0.2968,0.013065,3,3,113,2,15,2,Beam_2_3_2,2302
5321,Beam_2_3_15,16478,0.037116,0.2968,0.013064,3,3,113,2,15,2,Beam_2_3_2,2302
5322,Beam_2_3_15,16443,0.037116,0.2968,0.011711,3,3,113,2,15,2,Beam_2_3_2,2302
5323,Beam_2_3_15,16433,0.024745,0.29705,0.011477,3,3,113,2,15,2,Beam_2_3_2,2302
5324,Beam_2_3_15,16487,0.024746,0.29705,0.012836,3,3,113,2,15,2,Beam_2_3_2,2302
5325,Beam_2_3_15,16493,0.034268,0.29705,0.012836,3,3,113,2,15,2,Beam_2_3_2,2302
5326,Beam_2_3_15,16427,0.034269,0.29705,0.011477,3,3,113,2,15,2,Beam_2_3_2,2302
5327,Beam_2_3_15,16434,0.023166,0.29747,0.011088,3,3,113,2,15,2,Beam_2_3_2,2302
5328,Beam_2_3_15,16488,0.023166,0.29747,0.012457,3,3,113,2,15,2,Beam_2_3_2,2302
5329,Beam_2_3_15,16492,0.035843,0.29747,0.012457,3,3,113,2,15,2,Beam_2_3_2,2302
5330,Beam_2_3_15,16426,0.035844,0.29747,0.011088,3,3,113,2,15,2,Beam_2_3_2,2302
5331,Beam_2_3_15,16435,0.021577,0.29788,0.010691,3,3,113,2,15,2,Beam_2_3_2,2302
5332,Beam_2_3_15,16489,0.021577,0.29788,0.01207,3,3,113,2,15,2,Beam_2_3_2,2302
5333,Beam_2_3_15,16425,0.037428,0.29788,0.010691,3,3,113,2,15,2,Beam_2_3_2,2302
5334,Beam_2_3_15,16491,0.037428,0.29788,0.01207,3,3,113,2,15,2,Beam_2_3_2,2302
5335,Beam_2_3_15,25565,0.02,0.29899,0.010367,3,3,113,2,15,2,Beam_2_3_2,2302
5336,Beam_2_3_15,25568,0.02475,0.29899,0.010367,3,3,113,2,15,2,Beam_2_3_2,2302
5337,Beam_2_3_15,25567,0.0295,0.29899,0.010367,3,3,113,2,15,2,Beam_2_3_2,2302
5338,Beam_2_3_15,25566,0.03425,0.29899,0.010367,3,3,113,2,15,2,Beam_2_3_2,2302
5339,Beam_2_3_15,25564,0.039,0.29899,0.010367,3,3,113,2,15,2,Beam_2_3_2,2302
5340,Beam_3_1_2,24764,0.04,0.00080961,0.010193,1,1,3,3,2,15,Beam_3_1_15,3115
5341,Beam_3_1_2,24767,0.04475,0.00080961,0.010193,1,1,3,3,2,15,Beam_3_1_15,3115
5342,Beam_3_1_2,24766,0.0495,0.00080961,0.010193,1,1,3,3,2,15,Beam_3_1_15,3115
5343,Beam_3_1_2,24765,0.05425,0.00080961,0.010193,1,1,3,3,2,15,Beam_3_1_15,3115
5344,Beam_3_1_2,24763,0.059,0.00080961,0.010193,1,1,3,3,2,15,Beam_3_1_15,3115
5345,Beam_3_1_1,15239,0.041574,0.0017229,0.011699,1,1,71,3,1,14,Beam_3_1_14,3114
5346,Beam_3_1_1,15225,0.041574,0.0017229,0.010308,1,1,71,3,1,14,Beam_3_1_14,3114
5347,Beam_3_1_1,15184,0.057426,0.0017229,0.010308,1,1,71,3,1,14,Beam_3_1_14,3114
5348,Beam_3_1_1,15266,0.057426,0.0017229,0.011699,1,1,71,3,1,14,Beam_3_1_14,3114
5349,Beam_3_1_1,15224,0.043161,0.0021394,0.010713,1,1,71,3,1,14,Beam_3_1_14,3114
5350,Beam_3_1_1,15185,0.055839,0.0021394,0.010713,1,1,71,3,1,14,Beam_3_1_14,3114
5351,Beam_3_1_1,15238,0.043161,0.0021395,0.012092,1,1,71,3,1,14,Beam_3_1_14,3114
5352,Beam_3_1_1,15267,0.055839,0.0021395,0.012092,1,1,71,3,1,14,Beam_3_1_14,3114
5353,Beam_3_1_1,15223,0.044738,0.0025533,0.011108,1,1,71,3,1,14,Beam_3_1_14,3114
5354,Beam_3_1_1,15186,0.054262,0.0025533,0.011108,1,1,71,3,1,14,Beam_3_1_14,3114
5355,Beam_3_1_1,15237,0.044738,0.0025534,0.012477,1,1,71,3,1,14,Beam_3_1_14,3114
5356,Beam_3_1_1,15268,0.054262,0.0025534,0.012477,1,1,71,3,1,14,Beam_3_1_14,3114
5357,Beam_3_1_1,15209,0.041888,0.0028053,0.011346,1,1,71,3,1,14,Beam_3_1_14,3114
5358,Beam_3_1_1,15253,0.041888,0.0028054,0.012708,1,1,71,3,1,14,Beam_3_1_14,3114
5359,Beam_3_1_1,15218,0.057116,0.0028175,0.011357,1,1,71,3,1,14,Beam_3_1_14,3114
5360,Beam_3_1_1,15241,0.057116,0.0028176,0.012719,1,1,71,3,1,14,Beam_3_1_14,3114
5361,Beam_3_1_1,15222,0.046328,0.0029705,0.0115,1,1,71,3,1,14,Beam_3_1_14,3114
5362,Beam_3_1_1,15187,0.052672,0.0029705,0.0115,1,1,71,3,1,14,Beam_3_1_14,3114
5363,Beam_3_1_1,15236,0.046328,0.0029706,0.012858,1,1,71,3,1,14,Beam_3_1_14,3114
5364,Beam_3_1_1,15269,0.052672,0.0029706,0.012858,1,1,71,3,1,14,Beam_3_1_14,3114
5365,Beam_3_1_1,15208,0.043794,0.0033054,0.01181,1,1,71,3,1,14,Beam_3_1_14,3114
5366,Beam_3_1_1,15252,0.043794,0.0033055,0.01316,1,1,71,3,1,14,Beam_3_1_14,3114
5367,Beam_3_1_1,15219,0.055215,0.003315,0.011819,1,1,71,3,1,14,Beam_3_1_14,3114
5368,Beam_3_1_1,15242,0.055215,0.0033151,0.013169,1,1,71,3,1,14,Beam_3_1_14,3114
5369,Beam_3_1_1,15221,0.047908,0.0033852,0.011883,1,1,71,3,1,14,Beam_3_1_14,3114
5370,Beam_3_1_1,15188,0.051092,0.0033852,0.011883,1,1,71,3,1,14,Beam_3_1_14,3114
5371,Beam_3_1_1,15235,0.047908,0.0033853,0.013232,1,1,71,3,1,14,Beam_3_1_14,3114
5372,Beam_3_1_1,15270,0.051092,0.0033853,0.013232,1,1,71,3,1,14,Beam_3_1_14,3114
5373,Beam_3_1_1,15251,0.045686,0.0038021,0.013601,1,1,71,3,1,14,Beam_3_1_14,3114
5374,Beam_3_1_1,15207,0.045686,0.0038021,0.012262,1,1,71,3,1,14,Beam_3_1_14,3114
5375,Beam_3_1_1,15189,0.0495,0.0038031,0.012263,1,1,71,3,1,14,Beam_3_1_14,3114
5376,Beam_3_1_1,15240,0.0495,0.0038031,0.013602,1,1,71,3,1,14,Beam_3_1_14,3114
5377,Beam_3_1_1,15220,0.053327,0.0038091,0.012268,1,1,71,3,1,14,Beam_3_1_14,3114
5378,Beam_3_1_1,15243,0.053326,0.0038092,0.013607,1,1,71,3,1,14,Beam_3_1_14,3114
5379,Beam_3_1_1,15199,0.047595,0.0043031,0.012709,1,1,71,3,1,14,Beam_3_1_14,3114
5380,Beam_3_1_1,15254,0.047595,0.0043031,0.014037,1,1,71,3,1,14,Beam_3_1_14,3114
5381,Beam_3_1_1,15190,0.051422,0.0043075,0.012713,1,1,71,3,1,14,Beam_3_1_14,3114
5382,Beam_3_1_1,15244,0.051422,0.0043075,0.01404,1,1,71,3,1,14,Beam_3_1_14,3114
5383,Beam_3_1_1,15198,0.045706,0.0047989,0.013143,1,1,71,3,1,14,Beam_3_1_14,3114
5384,Beam_3_1_1,15262,0.045705,0.004799,0.01446,1,1,71,3,1,14,Beam_3_1_14,3114
5385,Beam_3_1_1,15191,0.053307,0.0048023,0.013146,1,1,71,3,1,14,Beam_3_1_14,3114
5386,Beam_3_1_1,15263,0.053307,0.0048023,0.014463,1,1,71,3,1,14,Beam_3_1_14,3114
5387,Beam_3_1_1,15250,0.049514,0.0048068,0.014466,1,1,71,3,1,14,Beam_3_1_14,3114
5388,Beam_3_1_1,15206,0.049514,0.0048068,0.01315,1,1,71,3,1,14,Beam_3_1_14,3114
5389,Beam_3_1_1,15211,0.047936,0.0052198,0.013505,1,1,71,3,1,14,Beam_3_1_14,3114
5390,Beam_3_1_1,15245,0.047936,0.0052198,0.014813,1,1,71,3,1,14,Beam_3_1_14,3114
5391,Beam_3_1_1,15259,0.051088,0.0052198,0.014813,1,1,71,3,1,14,Beam_3_1_14,3114
5392,Beam_3_1_1,15205,0.051088,0.0052198,0.013505,1,1,71,3,1,14,Beam_3_1_14,3114
5393,Beam_3_1_1,15261,0.0438,0.0052989,0.014879,1,1,71,3,1,14,Beam_3_1_14,3114
5394,Beam_3_1_1,15197,0.043801,0.0052989,0.013573,1,1,71,3,1,14,Beam_3_1_14,3114
5395,Beam_3_1_1,15192,0.055208,0.0053011,0.013575,1,1,71,3,1,14,Beam_3_1_14,3114
5396,Beam_3_1_1,15264,0.055208,0.0053012,0.014881,1,1,71,3,1,14,Beam_3_1_14,3114
5397,Beam_3_1_1,15212,0.046347,0.0056355,0.013857,1,1,71,3,1,14,Beam_3_1_14,3114
5398,Beam_3_1_1,15204,0.052672,0.0056355,0.013857,1,1,71,3,1,14,Beam_3_1_14,3114
5399,Beam_3_1_1,15246,0.046347,0.0056356,0.015156,1,1,71,3,1,14,Beam_3_1_14,3114
5400,Beam_3_1_1,15258,0.052672,0.0056356,0.015156,1,1,71,3,1,14,Beam_3_1_14,3114
5401,Beam_3_1_1,15196,0.041908,0.0057957,0.013991,1,1,71,3,1,14,Beam_3_1_14,3114
5402,Beam_3_1_1,15260,0.041908,0.0057957,0.015287,1,1,71,3,1,14,Beam_3_1_14,3114
5403,Beam_3_1_1,15193,0.057096,0.0057968,0.013992,1,1,71,3,1,14,Beam_3_1_14,3114
5404,Beam_3_1_1,15265,0.057097,0.0057968,0.015288,1,1,71,3,1,14,Beam_3_1_14,3114
5405,Beam_3_1_1,15213,0.044766,0.0060491,0.014202,1,1,71,3,1,14,Beam_3_1_14,3114
5406,Beam_3_1_1,15203,0.054248,0.0060491,0.014202,1,1,71,3,1,14,Beam_3_1_14,3114
5407,Beam_3_1_1,15247,0.044766,0.0060492,0.015493,1,1,71,3,1,14,Beam_3_1_14,3114
5408,Beam_3_1_1,15257,0.054248,0.0060492,0.015493,1,1,71,3,1,14,Beam_3_1_14,3114
5409,Beam_3_1_1,15214,0.043176,0.0064654,0.014543,1,1,71,3,1,14,Beam_3_1_14,3114
5410,Beam_3_1_1,15202,0.055834,0.0064654,0.014543,1,1,71,3,1,14,Beam_3_1_14,3114
5411,Beam_3_1_1,15248,0.043175,0.0064655,0.015826,1,1,71,3,1,14,Beam_3_1_14,3114
5412,Beam_3_1_1,15256,0.055834,0.0064655,0.015826,1,1,71,3,1,14,Beam_3_1_14,3114
5413,Beam_3_1_1,15215,0.041593,0.0068796,0.014877,1,1,71,3,1,14,Beam_3_1_14,3114
5414,Beam_3_1_1,15201,0.057412,0.0068796,0.014877,1,1,71,3,1,14,Beam_3_1_14,3114
5415,Beam_3_1_1,15249,0.041593,0.0068797,0.016152,1,1,71,3,1,14,Beam_3_1_14,3114
5416,Beam_3_1_1,15255,0.057412,0.0068797,0.016152,1,1,71,3,1,14,Beam_3_1_14,3114
5417,Beam_3_1_1,24719,0.04,0.0078019,0.016231,1,1,71,3,1,14,Beam_3_1_14,3114
5418,Beam_3_1_1,24722,0.04475,0.0078019,0.016231,1,1,71,3,1,14,Beam_3_1_14,3114
5419,Beam_3_1_1,24721,0.0495,0.0078019,0.016231,1,1,71,3,1,14,Beam_3_1_14,3114
5420,Beam_3_1_1,24720,0.05425,0.0078019,0.016231,1,1,71,3,1,14,Beam_3_1_14,3114
5421,Beam_3_1_1,24718,0.059,0.0078019,0.016231,1,1,71,3,1,14,Beam_3_1_14,3114
5422,Beam_3_1_3,16751,0.042363,0.00893,0.016456,1,1,125,3,3,13,Beam_3_1_13,3113
5423,Beam_3_1_3,16745,0.056637,0.00893,0.016456,1,1,125,3,3,13,Beam_3_1_13,3113
5424,Beam_3_1_3,16795,0.042363,0.0089301,0.017696,1,1,125,3,3,13,Beam_3_1_13,3113
5425,Beam_3_1_3,16797,0.056637,0.0089301,0.017696,1,1,125,3,3,13,Beam_3_1_13,3113
5426,Beam_3_1_3,16750,0.044746,0.0095555,0.016914,1,1,125,3,3,13,Beam_3_1_13,3113
5427,Beam_3_1_3,16794,0.044747,0.0095555,0.018144,1,1,125,3,3,13,Beam_3_1_13,3113
5428,Beam_3_1_3,16798,0.054253,0.0095555,0.018144,1,1,125,3,3,13,Beam_3_1_13,3113
5429,Beam_3_1_3,16746,0.054254,0.0095555,0.016914,1,1,125,3,3,13,Beam_3_1_13,3113
5430,Beam_3_1_3,16769,0.041892,0.0098062,0.017095,1,1,125,3,3,13,Beam_3_1_13,3113
5431,Beam_3_1_3,16781,0.041892,0.0098063,0.01832,1,1,125,3,3,13,Beam_3_1_13,3113
5432,Beam_3_1_3,16741,0.057113,0.0098184,0.017103,1,1,125,3,3,13,Beam_3_1_13,3113
5433,Beam_3_1_3,16800,0.057112,0.0098185,0.018329,1,1,125,3,3,13,Beam_3_1_13,3113
5434,Beam_3_1_3,16793,0.047114,0.010177,0.018579,1,1,125,3,3,13,Beam_3_1_13,3113
5435,Beam_3_1_3,16749,0.047114,0.010177,0.017358,1,1,125,3,3,13,Beam_3_1_13,3113
5436,Beam_3_1_3,16799,0.051886,0.010177,0.018579,1,1,125,3,3,13,Beam_3_1_13,3113
5437,Beam_3_1_3,16747,0.051886,0.010177,0.017358,1,1,125,3,3,13,Beam_3_1_13,3113
5438,Beam_3_1_3,16780,0.043795,0.010306,0.018668,1,1,125,3,3,13,Beam_3_1_13,3113
5439,Beam_3_1_3,16768,0.043795,0.010306,0.017449,1,1,125,3,3,13,Beam_3_1_13,3113
5440,Beam_3_1_3,16742,0.055213,0.010315,0.017456,1,1,125,3,3,13,Beam_3_1_13,3113
5441,Beam_3_1_3,16801,0.055213,0.010316,0.018674,1,1,125,3,3,13,Beam_3_1_13,3113
5442,Beam_3_1_3,16767,0.045689,0.010803,0.017796,1,1,125,3,3,13,Beam_3_1_13,3113
5443,Beam_3_1_3,16779,0.045689,0.010803,0.019007,1,1,125,3,3,13,Beam_3_1_13,3113
5444,Beam_3_1_3,16748,0.0495,0.010803,0.017796,1,1,125,3,3,13,Beam_3_1_13,3113
5445,Beam_3_1_3,16796,0.0495,0.010803,0.019007,1,1,125,3,3,13,Beam_3_1_13,3113
5446,Beam_3_1_3,16802,0.053323,0.01081,0.019011,1,1,125,3,3,13,Beam_3_1_13,3113
5447,Beam_3_1_3,16743,0.053323,0.01081,0.017801,1,1,125,3,3,13,Beam_3_1_13,3113
5448,Beam_3_1_3,16766,0.047595,0.011303,0.018138,1,1,125,3,3,13,Beam_3_1_13,3113
5449,Beam_3_1_3,16782,0.047595,0.011303,0.019342,1,1,125,3,3,13,Beam_3_1_13,3113
